operation_id,start_unix_ns,end_unix_ns,latency_ms,node_count,is_global,success
op-896,1783280986765913300,1783280986803302300,37.3890,16,true,true
op-897,1783280986786519400,1783280986820339000,33.8196,16,true,true
op-898,1783280986807197900,1783280986840731300,33.5334,16,true,true
op-899,1783280986827434900,1783280986854444000,27.0091,16,true,true
op-900,1783280986847812700,1783280986877422100,29.6094,16,true,true
op-901,1783280986868049800,1783280986899409400,31.3596,16,true,true
op-902,1783280986888142400,1783280986918347500,30.2051,16,true,true
op-903,1783280986908817700,1783280986941972700,33.1550,16,true,true
op-904,1783280986929418000,1783280986960967200,31.5492,16,true,true
op-905,1783280986950144300,1783280986980535400,30.3911,16,true,true
op-906,1783280986971503500,1783280987002863500,31.3600,16,true,true
op-907,1783280986991650000,1783280987023327500,31.6775,16,true,true
op-908,1783280987012035300,1783280987040593600,28.5583,16,true,true
op-909,1783280987032574300,1783280987063338800,30.7645,16,true,true
op-910,1783280987053162500,1783280987081050300,27.8878,16,true,true
op-911,1783280987073527000,1783280987101657800,28.1308,16,true,true
op-912,1783280987093679900,1783280987121829600,28.1497,16,true,true
op-913,1783280987113919800,1783280987144737500,30.8177,16,true,true
op-914,1783280987135328400,1783280987165114600,29.7862,16,true,true
op-915,1783280987155906600,1783280987183358800,27.4522,16,true,true
op-916,1783280987176517300,1783280987206460200,29.9429,16,true,true
op-917,1783280987196938500,1783280987227926600,30.9881,16,true,true
op-918,1783280987217214900,1783280987253188900,35.9740,16,true,true
op-919,1783280987237376100,1783280987271224800,33.8487,16,true,true
op-920,1783280987257954100,1783280987291690800,33.7367,16,true,true
op-921,1783280987278356400,1783280987311973800,33.6174,16,true,true
op-922,1783280987298933800,1783280987329008100,30.0743,16,true,true
op-923,1783280987319257400,1783280987348457600,29.2002,16,true,true
op-924,1783280987339563900,1783280987370393900,30.8300,16,true,true
op-925,1783280987360097700,1783280987390633700,30.5360,16,true,true
op-926,1783280987380619800,1783280987411239400,30.6196,16,true,true
op-927,1783280987400887800,1783280987430542400,29.6546,16,true,true
op-928,1783280987421240300,1783280987450662600,29.4223,16,true,true
op-929,1783280987441616200,1783280987470340500,28.7243,16,true,true
op-930,1783280987461620700,1783280987493198300,31.5776,16,true,true
op-931,1783280987482362000,1783280987515078400,32.7164,16,true,true
op-932,1783280987502615900,1783280987534233100,31.6172,16,true,true
op-933,1783280987523129000,1783280987553171800,30.0428,16,true,true
op-934,1783280987543754300,1783280987573651600,29.8973,16,true,true
op-935,1783280987564413800,1783280987593645600,29.2318,16,true,true
op-936,1783280987584893400,1783280987613894300,29.0009,16,true,true
op-937,1783280987605519700,1783280987635247800,29.7281,16,true,true
op-938,1783280987626622100,1783280987659936300,33.3142,16,true,true
op-939,1783280987647305000,1783280987678989000,31.6840,16,true,true
op-940,1783280987667976700,1783280987697066400,29.0897,16,true,true
op-941,1783280987688116100,1783280987719848400,31.7323,16,true,true
op-942,1783280987708312800,1783280987736841400,28.5286,16,true,true
op-943,1783280987729325700,1783280987760249200,30.9235,16,true,true
op-944,1783280987749638000,1783280987782178700,32.5407,16,true,true
op-945,1783280987770199300,1783280987800012100,29.8128,16,true,true
op-946,1783280987790779800,1783280987820284500,29.5047,16,true,true
op-947,1783280987811515500,1783280987840764500,29.2490,16,true,true
op-948,1783280987831879000,1783280987861307200,29.4282,16,true,true
op-949,1783280987852360200,1783280987882200800,29.8406,16,true,true
op-950,1783280987872882600,1783280987902019000,29.1364,16,true,true
op-951,1783280987893313500,1783280987919854300,26.5408,16,true,true
op-952,1783280987913828700,1783280987942029600,28.2009,16,true,true
op-953,1783280987934160500,1783280987964523200,30.3627,16,true,true
op-954,1783280987954863800,1783280987986062300,31.1985,16,true,true
op-955,1783280987975039300,1783280988004678400,29.6391,16,true,true
op-956,1783280987995628100,1783280988026313300,30.6852,16,true,true
op-957,1783280988016075100,1783280988044607600,28.5325,16,true,true
op-958,1783280988036354100,1783280988065079000,28.7249,16,true,true
op-959,1783280988056550600,1783280988084785700,28.2351,16,true,true
op-960,1783280988077236300,1783280988107558800,30.3225,16,true,true
op-961,1783280988097756000,1783280988128684600,30.9286,16,true,true
op-962,1783280988118117500,1783280988147624700,29.5072,16,true,true
op-963,1783280988138316200,1783280988165593600,27.2774,16,true,true
op-964,1783280988158690400,1783280988187633400,28.9430,16,true,true
op-965,1783280988179188800,1783280988212535800,33.3470,16,true,true
op-966,1783280988199381400,1783280988231699000,32.3176,16,true,true
op-967,1783280988219727700,1783280988248489700,28.7620,16,true,true
op-968,1783280988240007600,1783280988270566100,30.5585,16,true,true
op-969,1783280988260028600,1783280988290712400,30.6838,16,true,true
op-970,1783280988281670200,1783280988307806400,26.1362,16,true,true
op-971,1783280988302275600,1783280988331274800,28.9992,16,true,true
op-972,1783280988322538600,1783280988351129400,28.5908,16,true,true
op-973,1783280988342837100,1783280988371855900,29.0188,16,true,true
op-974,1783280988363279900,1783280988391951600,28.6717,16,true,true
op-975,1783280988383656000,1783280988413337700,29.6817,16,true,true
op-976,1783280988403967300,1783280988432603000,28.6357,16,true,true
op-977,1783280988424827800,1783280988454542200,29.7144,16,true,true
op-978,1783280988445504700,1783280988475280300,29.7756,16,true,true
op-979,1783280988466364000,1783280988498038600,31.6746,16,true,true
op-980,1783280988486846800,1783280988520088300,33.2415,16,true,true
op-981,1783280988507584900,1783280988533946500,26.3616,16,true,true
op-982,1783280988528116900,1783280988558087700,29.9708,16,true,true
op-983,1783280988548535600,1783280988575126900,26.5913,16,true,true
op-984,1783280988569109100,1783280988596105600,26.9965,16,true,true
op-985,1783280988589590600,1783280988618407000,28.8164,16,true,true
op-986,1783280988610233000,1783280988637744100,27.5111,16,true,true
op-987,1783280988630555900,1783280988660585000,30.0291,16,true,true
op-988,1783280988651211000,1783280988677944600,26.7336,16,true,true
op-989,1783280988671639400,1783280988700517600,28.8782,16,true,true
op-990,1783280988691670900,1783280988717781600,26.1107,16,true,true
op-991,1783280988712088900,1783280988740361100,28.2722,16,true,true
op-992,1783280988732343300,1783280988760689500,28.3462,16,true,true
op-993,1783280988752643000,1783280988781490800,28.8478,16,true,true
op-994,1783280988772975500,1783280988801639400,28.6639,16,true,true
op-995,1783280988793084500,1783280988821365900,28.2814,16,true,true
op-996,1783280988813637800,1783280988843086500,29.4487,16,true,true
op-997,1783280988834003700,1783280988863478400,29.4747,16,true,true
op-998,1783280988854168400,1783280988882816500,28.6481,16,true,true
op-999,1783280988874559900,1783280988900950100,26.3902,16,true,true
op-1000,1783280988894900700,1783280988923385700,28.4850,16,true,true
op-1001,1783280988915345500,1783280988941262700,25.9172,16,true,true
op-1002,1783280988935736200,1783280988965555100,29.8189,16,true,true
op-1003,1783280988956057600,1783280988984217900,28.1603,16,true,true
op-1004,1783280988976094900,1783280989008440500,32.3456,16,true,true
op-1005,1783280988996296700,1783280989030292900,33.9962,16,true,true
op-1006,1783280989017114400,1783280989043508600,26.3942,16,true,true
op-1007,1783280989037552100,1783280989064047000,26.4949,16,true,true
op-1008,1783280989058196500,1783280989091319300,33.1228,16,true,true
op-1009,1783280989078525200,1783280989106580000,28.0548,16,true,true
op-1010,1783280989099172500,1783280989127693000,28.5205,16,true,true
op-1011,1783280989119886100,1783280989148568600,28.6825,16,true,true
op-1012,1783280989140558000,1783280989166304500,25.7465,16,true,true
op-1013,1783280989161284600,1783280989190534100,29.2495,16,true,true
op-1014,1783280989181705800,1783280989209116700,27.4109,16,true,true
op-1015,1783280989202130100,1783280989230002700,27.8726,16,true,true
op-1016,1783280989222581700,1783280989251447200,28.8655,16,true,true
op-1017,1783280989242898500,1783280989270366700,27.4682,16,true,true
op-1018,1783280989263327900,1783280989291494300,28.1664,16,true,true
op-1019,1783280989283476000,1783280989313125800,29.6498,16,true,true
op-1020,1783280989304198300,1783280989333875500,29.6772,16,true,true
op-1021,1783280989324693500,1783280989354117200,29.4237,16,true,true
op-1022,1783280989345045300,1783280989371249300,26.2040,16,true,true
op-1023,1783280989365687000,1783280989393114700,27.4277,16,true,true
op-1024,1783280989386070600,1783280989415436300,29.3657,16,true,true
op-1025,1783280989406586900,1783280989434264300,27.6774,16,true,true
op-1026,1783280989427230200,1783280989453911900,26.6817,16,true,true
op-1027,1783280989447606700,1783280989476382800,28.7761,16,true,true
op-1028,1783280989467931700,1783280989499166700,31.2350,16,true,true
op-1029,1783280989488910300,1783280989515779300,26.8690,16,true,true
op-1030,1783280989509247800,1783280989534222900,24.9751,16,true,true
op-1031,1783280989529653400,1783280989558163900,28.5105,16,true,true
op-1032,1783280989550110800,1783280989577281100,27.1703,16,true,true
op-1033,1783280989570763700,1783280989599578900,28.8152,16,true,true
op-1034,1783280989590891200,1783280989616153200,25.2620,16,true,true
op-1035,1783280989611131000,1783280989639229200,28.0982,16,true,true
op-1036,1783280989631500700,1783280989660893600,29.3929,16,true,true
op-1037,1783280989652071200,1783280989678786700,26.7155,16,true,true
op-1038,1783280989672739500,1783280989702697300,29.9578,16,true,true
op-1039,1783280989693087800,1783280989720510500,27.4227,16,true,true
op-1040,1783280989713373800,1783280989741883000,28.5092,16,true,true
op-1041,1783280989733832800,1783280989760626700,26.7939,16,true,true
op-1042,1783280989754144000,1783280989782568400,28.4244,16,true,true
op-1043,1783280989774618400,1783280989801062500,26.4441,16,true,true
op-1044,1783280989795258600,1783280989822903700,27.6451,16,true,true
op-1045,1783280989815886500,1783280989842230000,26.3435,16,true,true
op-1046,1783280989836548000,1783280989863350000,26.8020,16,true,true
op-1047,1783280989856673500,1783280989885620900,28.9474,16,true,true
op-1048,1783280989876968600,1783280989909499200,32.5306,16,true,true
op-1049,1783280989897186500,1783280989923861700,26.6752,16,true,true
op-1050,1783280989917579000,1783280989946737600,29.1586,16,true,true
op-1051,1783280989937710400,1783280989965350700,27.6403,16,true,true
op-1052,1783280989958304600,1783280989987439100,29.1345,16,true,true
op-1053,1783280989978881200,1783280990008800300,29.9191,16,true,true
op-1054,1783280989999462500,1783280990025674300,26.2118,16,true,true
op-1055,1783280990019678800,1783280990047558400,27.8796,16,true,true
op-1056,1783280990040028900,1783280990066383000,26.3541,16,true,true
op-1057,1783280990060606300,1783280990086663200,26.0569,16,true,true
op-1058,1783280990080833700,1783280990110055500,29.2218,16,true,true
op-1059,1783280990101285300,1783280990128264800,26.9795,16,true,true
op-1060,1783280990121863700,1783280990148386100,26.5224,16,true,true
op-1061,1783280990142406300,1783280990170041100,27.6348,16,true,true
op-1062,1783280990162902300,1783280990189442300,26.5400,16,true,true
op-1063,1783280990183119000,1783280990210022400,26.9034,16,true,true
op-1064,1783280990203676800,1783280990235011100,31.3343,16,true,true
op-1065,1783280990223778000,1783280990252719800,28.9418,16,true,true
op-1066,1783280990244443900,1783280990271284300,26.8404,16,true,true
op-1067,1783280990264759700,1783280990292184900,27.4252,16,true,true
op-1068,1783280990285437000,1783280990313197600,27.7606,16,true,true
op-1069,1783280990306032100,1783280990334948000,28.9159,16,true,true
op-1070,1783280990326396400,1783280990352516300,26.1199,16,true,true
op-1071,1783280990347001200,1783280990373732300,26.7311,16,true,true
op-1072,1783280990367654000,1783280990395577100,27.9231,16,true,true
op-1073,1783280990387860900,1783280990415368100,27.5072,16,true,true
op-1074,1783280990408247800,1783280990435062100,26.8143,16,true,true
op-1075,1783280990428521200,1783280990455727000,27.2058,16,true,true
op-1076,1783280990448675400,1783280990474490300,25.8149,16,true,true
op-1077,1783280990469326900,1783280990499368900,30.0420,16,true,true
op-1078,1783280990489814700,1783280990516912800,27.0981,16,true,true
op-1079,1783280990510362700,1783280990537501300,27.1386,16,true,true
op-1080,1783280990530851100,1783280990560852500,30.0014,16,true,true
op-1081,1783280990551320500,1783280990579733500,28.4130,16,true,true
op-1082,1783280990571379800,1783280990603632800,32.2530,16,true,true
op-1083,1783280990591982900,1783280990621618200,29.6353,16,true,true
op-1084,1783280990612670500,1783280990638858400,26.1879,16,true,true
op-1085,1783280990632923300,1783280990659010900,26.0876,16,true,true
op-1086,1783280990653178700,1783280990680631500,27.4528,16,true,true
op-1087,1783280990673602800,1783280990702377600,28.7748,16,true,true
op-1088,1783280990694267000,1783280990721378100,27.1111,16,true,true
op-1089,1783280990714826300,1783280990740021000,25.1947,16,true,true
op-1090,1783280990735503900,1783280990761762700,26.2588,16,true,true
op-1091,1783280990755724200,1783280990782831500,27.1073,16,true,true
op-1092,1783280990776278200,1783280990804361700,28.0835,16,true,true
op-1093,1783280990796845000,1783280990826558700,29.7137,16,true,true
op-1094,1783280990817004300,1783280990846909300,29.9050,16,true,true
op-1095,1783280990837380900,1783280990867307800,29.9269,16,true,true
op-1096,1783280990857541600,1783280990887283200,29.7416,16,true,true
op-1097,1783280990877920700,1783280990907153000,29.2323,16,true,true
op-1098,1783280990898655400,1783280990931964800,33.3094,16,true,true
op-1099,1783280990919374900,1783280990947426700,28.0518,16,true,true
op-1100,1783280990940062800,1783280990966533400,26.4706,16,true,true
op-1101,1783280990960247600,1783280990990521200,30.2736,16,true,true
op-1102,1783280990981734800,1783280991011968600,30.2338,16,true,true
op-1103,1783280991002069500,1783280991029247900,27.1784,16,true,true
op-1104,1783280991022337300,1783280991054126900,31.7896,16,true,true
op-1105,1783280991043087000,1783280991070617600,27.5306,16,true,true
op-1106,1783280991063595700,1783280991091254400,27.6587,16,true,true
op-1107,1783280991084184900,1783280991110346800,26.1619,16,true,true
op-1108,1783280991104343700,1783280991136725000,32.3813,16,true,true
op-1109,1783280991125802900,1783280991163714300,37.9114,16,true,true
op-1110,1783280991146272600,1783280991180626800,34.3542,16,true,true
op-1111,1783280991166326500,1783280991195834400,29.5079,16,true,true
op-1112,1783280991186975800,1783280991218676100,31.7003,16,true,true
op-1113,1783280991207521600,1783280991235850600,28.3290,16,true,true
op-1114,1783280991227833000,1783280991256501400,28.6684,16,true,true
op-1115,1783280991248481800,1783280991277823500,29.3417,16,true,true
op-1116,1783280991268781100,1783280991299050300,30.2692,16,true,true
op-1117,1783280991289364300,1783280991316912200,27.5479,16,true,true
op-1118,1783280991309686000,1783280991339124300,29.4383,16,true,true
op-1119,1783280991330144000,1783280991357600900,27.4569,16,true,true
op-1120,1783280991350776200,1783280991380188500,29.4123,16,true,true
op-1121,1783280991370783500,1783280991400320000,29.5365,16,true,true
op-1122,1783280991390992000,1783280991419852400,28.8604,16,true,true
op-1123,1783280991411303600,1783280991438577800,27.2742,16,true,true
op-1124,1783280991431746800,1783280991462620700,30.8739,16,true,true
op-1125,1783280991453207700,1783280991482146000,28.9383,16,true,true
op-1126,1783280991473298800,1783280991502892800,29.5940,16,true,true
op-1127,1783280991493835800,1783280991520494800,26.6590,16,true,true
op-1128,1783280991514469600,1783280991542280700,27.8111,16,true,true
op-1129,1783280991534829200,1783280991562653900,27.8247,16,true,true
op-1130,1783280991555215100,1783280991584255800,29.0407,16,true,true
op-1131,1783280991575570200,1783280991604863500,29.2933,16,true,true
op-1132,1783280991596494300,1783280991625829100,29.3348,16,true,true
op-1133,1783280991617076800,1783280991648965000,31.8882,16,true,true
op-1134,1783280991637413700,1783280991668298100,30.8844,16,true,true
op-1135,1783280991658022300,1783280991686963800,28.9415,16,true,true
op-1136,1783280991678609100,1783280991706145300,27.5362,16,true,true
op-1137,1783280991699206300,1783280991727658500,28.4522,16,true,true
op-1138,1783280991719579000,1783280991747661000,28.0820,16,true,true
op-1139,1783280991739803600,1783280991768269400,28.4658,16,true,true
op-1140,1783280991760216100,1783280991786728100,26.5120,16,true,true
op-1141,1783280991780687300,1783280991807892700,27.2054,16,true,true
op-1142,1783280991801323200,1783280991828423400,27.1002,16,true,true
op-1143,1783280991821754800,1783280991848955200,27.2004,16,true,true
op-1144,1783280991842282000,1783280991869400100,27.1181,16,true,true
op-1145,1783280991862603000,1783280991889558900,26.9559,16,true,true
op-1146,1783280991882791700,1783280991912147000,29.3553,16,true,true
op-1147,1783280991903392600,1783280991932897800,29.5052,16,true,true
op-1148,1783280991923715000,1783280991950298700,26.5837,16,true,true
op-1149,1783280991944166500,1783280991970848300,26.6818,16,true,true
op-1150,1783280991964748900,1783280991991453300,26.7044,16,true,true
op-1151,1783280991985231500,1783280992011744000,26.5125,16,true,true
op-1152,1783280992005731200,1783280992035373400,29.6422,16,true,true
op-1153,1783280992026502700,1783280992053402500,26.8998,16,true,true
op-1154,1783280992046880000,1783280992077320400,30.4404,16,true,true
op-1155,1783280992068274400,1783280992098486000,30.2116,16,true,true
op-1156,1783280992088448300,1783280992115485900,27.0376,16,true,true
op-1157,1783280992108780800,1783280992136330200,27.5494,16,true,true
op-1158,1783280992129299400,1783280992156410100,27.1107,16,true,true
op-1159,1783280992149867700,1783280992176561800,26.6941,16,true,true
op-1160,1783280992169965000,1783280992200360200,30.3952,16,true,true
op-1161,1783280992190762200,1783280992218307300,27.5451,16,true,true
op-1162,1783280992210925300,1783280992243583500,32.6582,16,true,true
op-1163,1783280992231129500,1783280992260143000,29.0135,16,true,true
op-1164,1783280992251602400,1783280992283276400,31.6740,16,true,true
op-1165,1783280992272209900,1783280992300904400,28.6945,16,true,true
op-1166,1783280992292830300,1783280992319648600,26.8183,16,true,true
op-1167,1783280992313277000,1783280992340904100,27.6271,16,true,true
op-1168,1783280992333882600,1783280992365471600,31.5890,16,true,true
op-1169,1783280992354444200,1783280992384999000,30.5548,16,true,true
op-1170,1783280992374493100,1783280992404321800,29.8287,16,true,true
op-1171,1783280992395061300,1783280992424466300,29.4050,16,true,true
op-1172,1783280992415416000,1783280992445375600,29.9596,16,true,true
op-1173,1783280992435565600,1783280992472603000,37.0374,16,true,true
op-1174,1783280992455860200,1783280992502025200,46.1650,16,true,true
op-1175,1783280992476131000,1783280992511743000,35.6120,16,true,true
op-1176,1783280992497179200,1783280992529335200,32.1560,16,true,true
op-1177,1783280992517594900,1783280992550749300,33.1544,16,true,true
op-1178,1783280992537899300,1783280992571232500,33.3332,16,true,true
op-1179,1783280992558431800,1783280992587117200,28.6854,16,true,true
op-1180,1783280992579100600,1783280992608775800,29.6752,16,true,true
op-1181,1783280992599213700,1783280992630277000,31.0633,16,true,true
op-1182,1783280992619363500,1783280992651788300,32.4248,16,true,true
op-1183,1783280992639839100,1783280992669612500,29.7734,16,true,true
op-1184,1783280992660069700,1783280992692095000,32.0253,16,true,true
op-1185,1783280992680468400,1783280992709434400,28.9660,16,true,true
op-1186,1783280992700644800,1783280992732159500,31.5147,16,true,true
op-1187,1783280992720851500,1783280992749924000,29.0725,16,true,true
op-1188,1783280992741242400,1783280992770166600,28.9242,16,true,true
op-1189,1783280992761635100,1783280992788455300,26.8202,16,true,true
op-1190,1783280992782043500,1783280992809613300,27.5698,16,true,true
op-1191,1783280992802487200,1783280992830637700,28.1505,16,true,true
op-1192,1783280992822805200,1783280992852830500,30.0253,16,true,true
op-1193,1783280992843747900,1783280992870075600,26.3277,16,true,true
op-1194,1783280992864011400,1783280992891533700,27.5223,16,true,true
op-1195,1783280992884744400,1783280992913214600,28.4702,16,true,true
op-1196,1783280992905169400,1783280992932109800,26.9404,16,true,true
op-1197,1783280992925526400,1783280992952461400,26.9350,16,true,true
op-1198,1783280992945942500,1783280992976122500,30.1800,16,true,true
op-1199,1783280992966784300,1783280992996810200,30.0259,16,true,true
op-1200,1783280992987125600,1783280993018303200,31.1776,16,true,true
op-1201,1783280993008577300,1783280993039946100,31.3688,16,true,true
op-1202,1783280993029072500,1783280993055823600,26.7511,16,true,true
op-1203,1783280993049489400,1783280993078388100,28.8987,16,true,true
op-1204,1783280993069860600,1783280993098972300,29.1117,16,true,true
op-1205,1783280993090170200,1783280993119403900,29.2337,16,true,true
op-1206,1783280993110550500,1783280993146111500,35.5610,16,true,true
op-1207,1783280993131060000,1783280993166439900,35.3799,16,true,true
op-1208,1783280993151366200,1783280993186650700,35.2845,16,true,true
op-1209,1783280993171957000,1783280993206561700,34.6047,16,true,true
op-1210,1783280993192169100,1783280993221451100,29.2820,16,true,true
op-1211,1783280993212657600,1783280993246639600,33.9820,16,true,true
op-1212,1783280993233084900,1783280993269670400,36.5855,16,true,true
op-1213,1783280993253347400,1783280993280910800,27.5634,16,true,true
op-1214,1783280993273866900,1783280993302363800,28.4969,16,true,true
op-1215,1783280993294006800,1783280993323489900,29.4831,16,true,true
op-1216,1783280993314443400,1783280993345918400,31.4750,16,true,true
op-1217,1783280993334842000,1783280993371456900,36.6149,16,true,true
op-1218,1783280993355482600,1783280993390820600,35.3380,16,true,true
op-1219,1783280993375974600,1783280993409119900,33.1453,16,true,true
op-1220,1783280993396074200,1783280993430732900,34.6587,16,true,true
op-1221,1783280993416665600,1783280993446927700,30.2621,16,true,true
op-1222,1783280993436813800,1783280993467952200,31.1384,16,true,true
op-1223,1783280993457482200,1783280993494206700,36.7245,16,true,true
op-1224,1783280993478009800,1783280993513725300,35.7155,16,true,true
op-1225,1783280993498910000,1783280993535298600,36.3886,16,true,true
op-1226,1783280993519235700,1783280993560758600,41.5229,16,true,true
op-1227,1783280993539826500,1783280993574169500,34.3430,16,true,true
op-1228,1783280993560043800,1783280993595593100,35.5493,16,true,true
op-1229,1783280993580317100,1783280993620788000,40.4709,16,true,true
op-1230,1783280993601720400,1783280993637377000,35.6566,16,true,true
op-1231,1783280993622293100,1783280993656499500,34.2064,16,true,true
op-1232,1783280993642520000,1783280993677908800,35.3888,16,true,true
op-1233,1783280993663017200,1783280993698593700,35.5765,16,true,true
op-1234,1783280993683419300,1783280993723931700,40.5124,16,true,true
op-1235,1783280993703610800,1783280993740002600,36.3918,16,true,true
op-1236,1783280993723931700,1783280993766196700,42.2650,16,true,true
op-1237,1783280993744548200,1783280993787584800,43.0366,16,true,true
op-1238,1783280993765017500,1783280993798687600,33.6701,16,true,true
op-1239,1783280993785274200,1783280993829680000,44.4058,16,true,true
op-1240,1783280993805699900,1783280993840375500,34.6756,16,true,true
op-1241,1783280993826295500,1783280993859460400,33.1649,16,true,true
op-1242,1783280993846970800,1783280993885567100,38.5963,16,true,true
op-1243,1783280993867510100,1783280993902397000,34.8869,16,true,true
op-1244,1783280993888099300,1783280993925248200,37.1489,16,true,true
op-1245,1783280993908367800,1783280993953281300,44.9135,16,true,true
op-1246,1783280993928752300,1783280993977175600,48.4233,16,true,true
op-1247,1783280993949174400,1783280993986989000,37.8146,16,true,true
op-1248,1783280993970106100,1783280994004865800,34.7597,16,true,true
op-1249,1783280993990499800,1783280994029327600,38.8278,16,true,true
op-1250,1783280994010863000,1783280994055359600,44.4966,16,true,true
op-1251,1783280994030880500,1783280994076980700,46.1002,16,true,true
op-1252,1783280994051336900,1783280994102353400,51.0165,16,true,true
op-1253,1783280994071453000,1783280994109755600,38.3026,16,true,true
op-1254,1783280994091907000,1783280994132748300,40.8413,16,true,true
op-1255,1783280994112762000,1783280994154532600,41.7706,16,true,true
op-1256,1783280994133253100,1783280994174479400,41.2263,16,true,true
op-1257,1783280994154071900,1783280994193389600,39.3177,16,true,true
op-1258,1783280994174479400,1783280994213656800,39.1774,16,true,true
op-1259,1783280994194895400,1783280994237919400,43.0240,16,true,true
op-1260,1783280994215294400,1783280994264385800,49.0914,16,true,true
op-1261,1783280994235568700,1783280994276559400,40.9907,16,true,true
op-1262,1783280994255956000,1783280994298986000,43.0300,16,true,true
op-1263,1783280994276559400,1783280994314671300,38.1119,16,true,true
op-1264,1783280994296979800,1783280994336065500,39.0857,16,true,true
op-1265,1783280994317688900,1783280994359159300,41.4704,16,true,true
op-1266,1783280994338126200,1783280994377646100,39.5199,16,true,true
op-1267,1783280994358651800,1783280994398753900,40.1021,16,true,true
op-1268,1783280994379152700,1783280994420864200,41.7115,16,true,true
op-1269,1783280994399753800,1783280994436975400,37.2216,16,true,true
op-1270,1783280994419843700,1783280994460397200,40.5535,16,true,true
op-1271,1783280994439982400,1783280994485714200,45.7318,16,true,true
op-1272,1783280994460397200,1783280994498602900,38.2057,16,true,true
op-1273,1783280994481032200,1783280994517795200,36.7630,16,true,true
op-1274,1783280994502147600,1783280994538304700,36.1571,16,true,true
op-1275,1783280994522879700,1783280994561410500,38.5308,16,true,true
op-1276,1783280994543319100,1783280994585959300,42.6402,16,true,true
op-1277,1783280994563915700,1783280994609296300,45.3806,16,true,true
op-1278,1783280994584447500,1783280994619812500,35.3650,16,true,true
op-1279,1783280994604774000,1783280994646226900,41.4529,16,true,true
op-1280,1783280994625335100,1783280994666800100,41.4650,16,true,true
op-1281,1783280994645720100,1783280994682943700,37.2236,16,true,true
op-1282,1783280994666292900,1783280994708249000,41.9561,16,true,true
op-1283,1783280994686488600,1783280994734153400,47.6648,16,true,true
op-1284,1783280994706810200,1783280994745696900,38.8867,16,true,true
op-1285,1783280994727383700,1783280994766511600,39.1279,16,true,true
op-1286,1783280994747697100,1783280994783775400,36.0783,16,true,true
op-1287,1783280994768565400,1783280994807655600,39.0902,16,true,true
op-1288,1783280994788793200,1783280994827433900,38.6407,16,true,true
op-1289,1783280994809174900,1783280994846016400,36.8415,16,true,true
op-1290,1783280994829451800,1783280994874450600,44.9988,16,true,true
op-1291,1783280994850022400,1783280994889378900,39.3565,16,true,true
op-1292,1783280994870929700,1783280994909054100,38.1244,16,true,true
op-1293,1783280994891390900,1783280994928477300,37.0864,16,true,true
op-1294,1783280994911559100,1783280994949875600,38.3165,16,true,true
op-1295,1783280994932217000,1783280994967238600,35.0216,16,true,true
op-1296,1783280994952385900,1783280994992014600,39.6287,16,true,true
op-1297,1783280994972748500,1783280995015799400,43.0509,16,true,true
op-1298,1783280994993027800,1783280995029326800,36.2990,16,true,true
op-1299,1783280995013302300,1783280995056284700,42.9824,16,true,true
op-1300,1783280995033831200,1783280995068462700,34.6315,16,true,true
op-1301,1783280995053869200,1783280995098805500,44.9363,16,true,true
op-1302,1783280995074292100,1783280995135594600,61.3025,16,true,true
op-1303,1783280995094494400,1783280995163568900,69.0745,16,true,true
op-1304,1783280995114707700,1783280995170603400,55.8957,16,true,true
op-1305,1783280995134948000,1783280995192954100,58.0061,16,true,true
op-1306,1783280995155498200,1783280995210410200,54.9120,16,true,true
op-1307,1783280995176143600,1783280995235765200,59.6216,16,true,true
op-1308,1783280995196480800,1783280995251259900,54.7791,16,true,true
op-1309,1783280995216919400,1783280995284679900,67.7605,16,true,true
op-1310,1783280995237270600,1783280995294956900,57.6863,16,true,true
op-1311,1783280995257769300,1783280995312947800,55.1785,16,true,true
op-1312,1783280995278084900,1783280995344211200,66.1263,16,true,true
op-1313,1783280995298483800,1783280995364626300,66.1425,16,true,true
op-1314,1783280995319084000,1783280995379034300,59.9503,16,true,true
op-1315,1783280995339596600,1783280995404479800,64.8832,16,true,true
op-1316,1783280995360047100,1783280995419612500,59.5654,16,true,true
op-1317,1783280995380565900,1783280995447018300,66.4524,16,true,true
op-1318,1783280995400712900,1783280995465075300,64.3624,16,true,true
op-1319,1783280995421159000,1783280995487995300,66.8363,16,true,true
op-1320,1783280995441461900,1783280995501327900,59.8660,16,true,true
op-1321,1783280995462040600,1783280995521095100,59.0545,16,true,true
op-1322,1783280995482621000,1783280995547017000,64.3960,16,true,true
op-1323,1783280995502831700,1783280995561636500,58.8048,16,true,true
op-1324,1783280995523359200,1783280995583627200,60.2680,16,true,true
op-1325,1783280995543670500,1783280995601030200,57.3597,16,true,true
op-1326,1783280995564779100,1783280995628156400,63.3773,16,true,true
op-1327,1783280995585183900,1783280995652823700,67.6398,16,true,true
op-1328,1783280995605611500,1783280995671171700,65.5602,16,true,true
op-1329,1783280995625755500,1783280995685569900,59.8144,16,true,true
op-1330,1783280995646076800,1783280995706844400,60.7676,16,true,true
op-1331,1783280995666342900,1783280995725448900,59.1060,16,true,true
op-1332,1783280995686575500,1783280995745853700,59.2782,16,true,true
op-1333,1783280995706844400,1783280995765996100,59.1517,16,true,true
op-1334,1783280995726953500,1783280995778842500,51.8890,16,true,true
